id,city,type,dist,bedroom_num,hall_num,bathroom_num,rent_area,house_title,resblock_name,bizcircle_name,layout,rent_price_listing,house_tag,frame_orientation,m_url,rent_price_unit,longitude,latitude,distance
36079,北京,整租,通州,3,2,2,146,整租·瑞都公园世家北区 3室2厅 南/北,瑞都公园世家北区,临河里,3室2厅2卫,8500,新上 近地铁 精装 集中供暖 双卫生间,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2493411124520173568.html,元/月,116.685686,39.873688,755
3931,北京,整租,东城,1,1,1,102,整租·太华公寓 1室1厅 东,太华公寓,崇文门,1室1厅1卫,11000,新上 近地铁 精装 集中供暖,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2496437770223099904.html,元/月,116.423295,39.902249,334
39126,北京,整租,昌平,2,1,1,89,整租·龙锦苑二区 2室1厅 南/北,龙锦苑二区,回龙观,2室1厅1卫,6100,近地铁 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2492642118535741440.html,元/月,116.362416,40.094293,731
393,北京,整租,东城,2,2,2,156,整租·华世隆国际公寓 2室2厅 南/北,华世隆国际公寓,安贞,2室2厅2卫,16800,近地铁 精装 双卫生间 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2396903305747382272.html,元/月,116.415189,39.975856,804
18658,北京,整租,朝阳,1,1,1,54,整租·金隅可乐 2房间 南,金隅可乐,双桥,2房间1卫,4000,近地铁 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2491265609694978048.html,元/月,116.583271,39.909272,885
32613,北京,整租,丰台,2,1,1,89,整租·万年花城二期 2室1厅 西南,万年花城二期,玉泉营,2室1厅1卫,7000,近地铁 集中供暖,西南,https://m.lianjia.com/chuzu/bj/zufang/BJ2407153768723382272.html,元/月,116.324979,39.852231,116
7215,北京,整租,西城,2,1,1,54,整租·三义里 2室1厅 东/西,三义里,马连道,2室1厅1卫,5700,近地铁 集中供暖,东 西,https://m.lianjia.com/chuzu/bj/zufang/BJ2484066748857589760.html,元/月,116.335522,39.894243,37
4322,北京,整租,东城,3,1,1,133,整租·领行国际 3室1厅 西南,领行国际,广渠门,3室1厅1卫,14000,近地铁 集中供暖 随时看房,西南,https://m.lianjia.com/chuzu/bj/zufang/BJ2409974032910270464.html,元/月,116.448361,39.898946,652
45903,北京,整租,顺义,1,1,1,65,整租·新马家园 1室1厅 南,新马家园,马坡,1室1厅1卫,2800,集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2422326765700513792.html,元/月,116.655847,40.193079,
12466,北京,整租,朝阳,1,1,1,89,整租·新城国际 1室1厅 西北,新城国际,东大桥,1室1厅1卫,19000,近地铁 精装 集中供暖 随时看房,西北,https://m.lianjia.com/chuzu/bj/zufang/BJ2426733349004918784.html,元/月,116.462122,39.923796,397
23735,北京,整租,海淀,2,1,1,78,整租·金家村288号院 2室1厅 南/北,金家村288号院,六里桥,2室1厅1卫,6800,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2470058940151906304.html,元/月,116.299621,39.897633,
48598,北京,整租,房山,2,1,1,54,整租·宜春里 2室1厅 南/北,宜春里,良乡,2室1厅1卫,2700,精装 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2460726606353154048.html,元/月,116.147645,39.746728,
47522,北京,整租,顺义,2,1,1,89,整租·顺鑫朗郡 2室1厅 南/北,顺鑫朗郡,顺义其它,2室1厅1卫,5000,精装 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2420211668421451776.html,元/月,116.84067,40.165017,
37334,北京,整租,通州,1,0,1,33,整租·国融国际 1室0厅 北,国融国际,亦庄,1室0厅1卫,3500,近地铁 集中供暖 随时看房,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2478774042874609664.html,元/月,116.508181,39.807662,506
21839,北京,整租,朝阳,1,0,1,59,整租·紫薇天悦 1室0厅 西,紫薇天悦,亚运村小营,1室0厅1卫,6400,近地铁 集中供暖,西,https://m.lianjia.com/chuzu/bj/zufang/BJ2481965082251370496.html,元/月,116.433356,40.005811,406
38314,北京,整租,昌平,3,2,2,144,整租·海德堡花园 3室2厅 东/南/北,海德堡花园,北七家,3室2厅2卫,5500,集中供暖 双卫生间 随时看房,东 南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2330286575281242112.html,元/月,116.462805,40.114191,
22536,北京,整租,海淀,1,1,1,46,整租·八宝庄 1室1厅 东,八宝庄,定慧寺,1室1厅1卫,4900,集中供暖 随时看房,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2484591366647595008.html,元/月,116.298566,39.928982,665
13865,北京,整租,朝阳,2,0,1,52,整租·管庄东里 2室0厅 东/西,管庄东里,管庄,2室0厅1卫,4500,集中供暖 随时看房,东 西,https://m.lianjia.com/chuzu/bj/zufang/BJ2490545850955341824.html,元/月,116.601453,39.924594,1078
13432,北京,整租,朝阳,2,1,1,85,整租·翠成馨园A区 2室1厅 南/北,翠成馨园A区,垡头,2室1厅1卫,6500,月租 近地铁 集中供暖 押一付一 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2385312333615333376.html,元/月,116.509327,39.865517,737
5459,北京,整租,东城,3,1,1,68,整租·定安里 3室1厅 南/北,定安里,永定门,3室1厅1卫,6600,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2462803382868918272.html,元/月,116.418443,39.866651,399
46516,北京,整租,顺义,2,1,1,105,整租·金汉绿港一区 2室1厅 南,金汉绿港一区,顺义城,2室1厅1卫,5000,近地铁 精装 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2422555642176225280.html,元/月,116.671806,40.140872,996
16355,北京,整租,朝阳,1,1,1,61,整租·百环花园 1室1厅 北,百环花园,潘家园,1室1厅1卫,5600,近地铁 随时看房,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2244856568304902144.html,元/月,116.466167,39.879498,
27635,北京,整租,海淀,2,1,1,70,整租·西现代城 2室1厅 北,西现代城,杨庄,2室1厅1卫,6300,近地铁 精装 集中供暖 随时看房,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2473938076976545792.html,元/月,116.196292,39.931247,437
35935,北京,整租,通州,1,0,1,52,整租·海棠湾一期 1室0厅 东南,海棠湾一期,临河里,1室0厅1卫,4000,集中供暖 随时看房,东南,https://m.lianjia.com/chuzu/bj/zufang/BJ2489646618182426624.html,元/月,116.671332,39.875677,937
25774,北京,整租,海淀,1,1,1,42,整租·展春园 1室1厅 北,展春园,五道口,1室1厅1卫,5300,近地铁 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2476030211531997184.html,元/月,116.349984,39.992769,1005
3827,北京,整租,东城,1,0,1,67,整租·屯三里 1房间 北,屯三里,工体,1房间1卫,11000,近地铁 精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2458604083880673280.html,元/月,116.451076,39.94065,847
23532,北京,整租,海淀,2,1,1,58,整租·电信小区 2室1厅 南/北,电信小区,军博,2室1厅1卫,6600,近地铁 集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2492652975894568960.html,元/月,116.333347,39.904872,675
2717,北京,整租,朝阳,1,1,1,59,整租·沿海赛洛城七期 1室1厅 东,沿海赛洛城七期,百子湾,1室1厅1卫,6300,近地铁 精装 集中供暖,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2475277816158502912.html,元/月,116.510832,39.904367,919
15441,北京,整租,朝阳,3,1,1,88,整租·农光里 3室1厅 南,农光里,劲松,3室1厅1卫,7000,新上 近地铁 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2492849465237708800.html,元/月,116.472064,39.88768,265
38026,北京,整租,通州,5,3,7,230,整租·远洋天著三期 5室3厅 南/北,远洋天著三期,亦庄,5室3厅7卫,20000,,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2399014321599823872.html,元/月,116.536293,39.827442,
41499,北京,整租,大兴,2,1,1,83,整租·保利首开熙悦春天 2室1厅 南,保利首开熙悦春天,天宫院,2室1厅1卫,4400,近地铁 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2371491097223905280.html,元/月,116.328302,39.674171,147
49259,北京,整租,门头沟,1,1,1,72,整租·金泰丽湾悦栖山 1室1厅 南,金泰丽湾悦栖山,大峪,1室1厅1卫,2400,集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2247659856306126848.html,元/月,116.099742,39.942737,
31290,北京,整租,丰台,2,2,1,141,整租·时代风帆大厦 4房间 南,时代风帆大厦,马家堡,4房间1卫,17000,近地铁 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2476573235588898816.html,元/月,116.376649,39.852595,110
3433,北京,整租,东城,2,1,1,72,整租·富贵园二区 2室1厅 西北,富贵园二区,东花市,2室1厅1卫,8700,精装 集中供暖,西北,https://m.lianjia.com/chuzu/bj/zufang/BJ2483315614484275200.html,元/月,116.437896,39.901842,
11115,北京,整租,朝阳,1,0,0,306,整租·温特莱中心 1房间 南,温特莱中心,CBD,1房间0卫,80000,近地铁 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2459352108881944576.html,元/月,116.483027,39.918791,
14302,北京,整租,朝阳,3,1,1,73,整租·呼家楼北街 3室1厅 西北/北/东北,呼家楼北街,红庙,3室1厅1卫,5800,近地铁 集中供暖 随时看房,西北 北 东北,https://m.lianjia.com/chuzu/bj/zufang/BJ2490625135607029760.html,元/月,116.471971,39.928354,94
4735,北京,整租,东城,2,1,1,71,整租·美华世纪 2室1厅 跃层 东/西,美华世纪,建国门外,2室1厅1卫,9500,近地铁 随时看房,东 西,https://m.lianjia.com/chuzu/bj/zufang/BJ2470912148734214144.html,元/月,116.450152,39.910913,821
48003,北京,整租,房山,3,1,1,89,整租·长阳国际城三区 3室1厅 南/北,长阳国际城三区,长阳,3室1厅1卫,4500,近地铁 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2470157768003428352.html,元/月,116.225111,39.761305,1191
15611,北京,整租,朝阳,1,0,1,44,整租·东方郁金香 1房间 西,东方郁金香,立水桥,1房间1卫,4500,近地铁 精装 集中供暖 随时看房,西,https://m.lianjia.com/chuzu/bj/zufang/BJ2485582952659165184.html,元/月,116.419649,40.05724,591
28920,北京,整租,丰台,1,1,1,68,整租·开阳里二区 1室1厅 东/西,开阳里二区,北京南站,1室1厅1卫,5300,近地铁 集中供暖,东 西,https://m.lianjia.com/chuzu/bj/zufang/BJ2470170724225261568.html,元/月,116.372992,39.872525,1127
32508,北京,整租,丰台,1,1,2,65,整租·优筑 1室1厅 北,优筑,玉泉营,1室1厅2卫,5800,精装 集中供暖 双卫生间,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2490552054037356544.html,元/月,116.32442,39.858227,1056
5030,北京,整租,东城,2,0,1,52,整租·崇文门西大街 2室0厅 南,崇文门西大街,前门,2室0厅1卫,7300,集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2488951615835340800.html,元/月,116.420117,39.907532,388
26014,北京,整租,海淀,2,1,1,98,整租·华清嘉园 2室1厅 南/西,华清嘉园,五道口,2室1厅1卫,12500,近地铁 精装 随时看房,南 西,https://m.lianjia.com/chuzu/bj/zufang/BJ2402671353603309568.html,元/月,116.343714,39.996907,93
22291,北京,整租,朝阳,4,2,3,272,整租·丽高王府 4室2厅 南/北,丽高王府,中央别墅区,4室2厅3卫,22000,,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2380432639590146048.html,元/月,116.568052,40.052589,
37728,北京,整租,通州,3,1,2,128,整租·金色漫香林二期 3室1厅 南,金色漫香林二期,亦庄,3室1厅2卫,8000,新上 集中供暖 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2494032607344599040.html,元/月,116.527286,39.829962,
21431,北京,整租,朝阳,1,1,1,44,整租·安苑北里 1室1厅 南,安苑北里,亚运村,1室1厅1卫,6000,近地铁 精装 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2464314426057302016.html,元/月,116.415714,39.993021,304
46984,北京,整租,顺义,3,1,1,119,整租·万科四季花城 3室1厅 南/北,万科四季花城,顺义城,3室1厅1卫,6000,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2394807961442074624.html,元/月,116.646296,40.132553,64
47599,北京,整租,房山,1,0,1,54,整租·加州水郡三期 1室0厅 南,加州水郡三期,长阳,1室0厅1卫,2700,随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2470187876294328320.html,元/月,116.170059,39.775174,
31919,北京,整租,丰台,1,1,1,65,整租·兴海家园日苑 1室1厅 南/北,兴海家园日苑,西红门,1室1厅1卫,4000,近地铁 精装,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2484792995849969664.html,元/月,116.338303,39.798279,393
36874,北京,整租,通州,6,2,3,260,整租·西上园一区 6室2厅 南/北,西上园一区,武夷花园,6室2厅3卫,13000,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2366393771652300800.html,元/月,116.68461,39.911076,1056
9397,北京,整租,朝阳,1,1,1,88,整租·领地OFFICE 1室1厅 南,领地OFFICE,北苑,1室1厅1卫,6800,近地铁 精装 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2470792904051007488.html,元/月,116.421209,40.046624,229
9429,北京,整租,朝阳,2,1,1,84,整租·筑华年 2室1厅 南/北,筑华年,北苑,2室1厅1卫,7000,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2388292835859505152.html,元/月,116.432802,40.043409,
19637,北京,整租,朝阳,1,1,1,49,整租·新纪家园 1室1厅 北,新纪家园,太阳宫,1室1厅1卫,7200,近地铁 精装 集中供暖 随时看房,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2476631588566474752.html,元/月,116.456721,39.979209,191
20878,北京,整租,朝阳,3,2,2,143,整租·国风北京二期 3室2厅 南/北,国风北京二期,望京,3室2厅2卫,16000,近地铁 精装 双卫生间 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2386981447194902528.html,元/月,116.493878,40.000306,
14493,北京,整租,朝阳,2,1,2,138,整租·泰达时代 2室1厅 南,泰达时代,红庙,2室1厅2卫,15000,近地铁 集中供暖 双卫生间 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2394065287323590656.html,元/月,116.477268,39.919927,961
25358,北京,整租,海淀,2,2,1,78,整租·金庄1号院 2室2厅 南/北,金庄1号院,四季青,2室2厅1卫,7800,集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2427457911497703424.html,元/月,116.287044,39.950611,
7701,北京,整租,西城,2,1,1,67,整租·太平桥西里 2室1厅 南,太平桥西里,太平桥,2室1厅1卫,6400,近地铁 集中供暖,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2436902277865275392.html,元/月,116.320535,39.890098,2
15601,北京,整租,朝阳,1,0,1,35,整租·明天第一城6号院 1房间 北,明天第一城6号院,立水桥,1房间1卫,4300,近地铁 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2392050675031736320.html,元/月,116.41553,40.055273,489
3116,北京,整租,朝阳,1,1,1,74,整租·富华家园 1室1厅 西南,富华家园,高碑店,1室1厅1卫,5600,近地铁 集中供暖 随时看房,西南,https://m.lianjia.com/chuzu/bj/zufang/BJ2422223764592009216.html,元/月,,,
3460,北京,整租,东城,4,2,2,154,整租·富贵园四区 4室2厅 南/北,富贵园四区,东花市,4室2厅2卫,19800,近地铁 精装 集中供暖 双卫生间 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2458740470080348160.html,元/月,116.441193,39.900437,176
18494,北京,整租,朝阳,2,1,1,78,整租·康泉小区 2室1厅 南,康泉小区,双桥,2室1厅1卫,5200,,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2470278818762326016.html,元/月,116.616683,39.906901,1192
31326,北京,整租,丰台,1,1,1,55,整租·广安﹒康馨家园 1室1厅 南,广安﹒康馨家园,青塔,1室1厅1卫,4000,集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2429575428545970176.html,元/月,116.235582,39.88187,
27125,北京,整租,海淀,3,2,1,125,整租·中海枫涟山庄 3室2厅 南/北,中海枫涟山庄,西北旺,3室2厅1卫,11000,近地铁 精装 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2421825739596251136.html,元/月,116.265725,40.057734,255
18917,北京,整租,朝阳,2,1,1,93,整租·京棉新城三厂 2室1厅 西南/北,京棉新城三厂,四惠,2室1厅1卫,7800,新上 精装 集中供暖 随时看房,西南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2494080583722860544.html,元/月,116.501651,39.923575,1163
14797,北京,整租,朝阳,1,1,1,80,整租·亚奥阳光 1室1厅 南,亚奥阳光,健翔桥,1室1厅1卫,7800,集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2469339516017065984.html,元/月,116.388514,39.998068,
17477,北京,整租,朝阳,3,1,1,100,整租·天竺新村 3室1厅 南/北,天竺新村,首都机场,3室1厅1卫,4300,精装,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2425092683174789120.html,元/月,116.595602,40.047891,
7996,北京,整租,西城,1,1,1,43,整租·明光村小区 1室1厅 南,明光村小区,西直门,1室1厅1卫,6000,集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2429652422965608448.html,元/月,116.359841,39.962265,
17793,北京,整租,朝阳,2,0,1,59,整租·时代国际嘉园 2室0厅 北,时代国际嘉园,双井,2室0厅1卫,9000,近地铁 精装 集中供暖,北,https://m.lianjia.com/chuzu/bj/zufang/BJ2465915347275096064.html,元/月,116.471348,39.90062,
25616,北京,整租,海淀,2,1,1,55,整租·田村48号院 2室1厅 南,田村48号院,田村,2室1厅1卫,5800,近地铁 精装 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2470144767850455040.html,元/月,116.262783,39.93527,280
41149,北京,整租,大兴,1,0,1,63,整租·清澄名苑北区 1室0厅 东,清澄名苑北区,黄村中,1室0厅1卫,4500,近地铁 集中供暖 随时看房,东,https://m.lianjia.com/chuzu/bj/zufang/BJ2407702485490999296.html,元/月,116.334907,39.744008,373
46417,北京,整租,顺义,2,1,1,48,整租·西辛南区 2室1厅 南/北,西辛南区,顺义城,2室1厅1卫,3400,近地铁 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2432596152647434240.html,元/月,116.648422,40.137571,221
15383,北京,整租,朝阳,2,1,1,56,整租·广渠门外大街 2室1厅 南,广渠门外大街,劲松,2室1厅1卫,6500,近地铁 精装 集中供暖 随时看房,南,https://m.lianjia.com/chuzu/bj/zufang/BJ2378157279095824384.html,元/月,116.460925,39.898861,392
12363,北京,整租,朝阳,2,1,1,55,整租·核桃园北里 2室1厅 南/北,核桃园北里,东大桥,2室1厅1卫,8000,近地铁 精装 集中供暖 随时看房,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2386701920640712704.html,元/月,116.462517,39.931273,393
26296,北京,整租,海淀,1,0,1,80,整租·紫金长安 1室0厅 南/北,紫金长安,五棵松,1室0厅1卫,20000,集中供暖,南 北,https://m.lianjia.com/chuzu/bj/zufang/BJ2404940397626261504.html,元/月,116.289102,39.923448,1008
